,0
상당,16.84
일선,16.830000000000002
원비,16.82
방역,16.81
할인,16.79
유기,16.78
의자,16.779999999999998
평일,16.76
고소,16.76
가입,16.740000000000002
수업료,16.73
파업,16.72
이자,16.7
경남,16.630000000000003
성숙,16.630000000000003
인근,16.63
조심,16.63
보복,16.57
다행,16.55
책정,16.540000000000003
요소,16.53
열정,16.52
벌이,16.509999999999998
한유,16.509999999999998
개방,16.5
발상,16.46
확률,16.43
부처,16.4
합의,16.39
명예,16.38
개원,16.369999999999997
상승,16.360000000000003
치열,16.34
소외,16.310000000000002
투입,16.31
조카,16.31
법제,16.250000000000004
바보,16.25
공학,16.25
평가원,16.25
당국,16.23
정지,16.209999999999997
가방,16.19
공무직,16.19
접근,16.17
지적,16.13
금전,16.13
명칭,16.11
물가,16.1
지구,16.099999999999998
한자,16.080000000000002
회수,16.07
그날,16.05
질병,16.04
복귀,16.04
무능,16.02
합격자,15.98
배우자,15.979999999999999
횟수,15.949999999999998
또래,15.930000000000001
장사,15.93
최악,15.92
후보자,15.909999999999998
본고사,15.9
전업,15.889999999999999
해택,15.879999999999997
스포츠,15.870000000000001
다음날,15.860000000000001
유총,15.85
동료,15.840000000000002
조항,15.830000000000002
사범대,15.82
한국인,15.81
부서,15.81
왜곡,15.809999999999999
실명,15.770000000000001
하루하루,15.770000000000001
이기,15.77
수급자,15.760000000000002
소문,15.74
예술,15.730000000000002
전락,15.73
공유,15.729999999999999
명문대,15.729999999999997
국민청원,15.72
피곤,15.72
연습,15.66
기부,15.649999999999999
동원,15.639999999999999
택시,15.629999999999997
횡포,15.61
동영상,15.600000000000001
부과,15.600000000000001
창문,15.58
본질,15.56
수십,15.53
균등,15.53
국공립어린이집,15.5
심화,15.489999999999998
마이,15.489999999999998
가치관,15.48
압박,15.47
축구,15.459999999999999
훈육,15.450000000000001
발령,15.440000000000001
부종합,15.44
한아이,15.430000000000001
영업,15.42
번호,15.419999999999998
미달,15.41
한민국,15.400000000000002
대전,15.39
기득,15.38
학생인권,15.37
관찰,15.37
재난,15.37
세력,15.369999999999997
당황,15.350000000000001
우울증,15.350000000000001
야외,15.34
난리,15.33
전기,15.309999999999999
조례,15.3
petitions,15.28
정착,15.270000000000001
좌절,15.27
백만,15.27
고충,15.269999999999998
맞벌,15.26
수영,15.24
한숨,15.23
요금,15.2
극복,15.2
경악,15.2
저학년,15.18
일관,15.16
oecd,15.149999999999999
입주,15.14
일원,15.129999999999999
조부모,15.120000000000001
죄인,15.1
일요일,15.07
진도,15.07
대로,15.07
양산,15.07
노조,15.06
퇴출,15.05
반값,15.05
물론,15.05
현명,15.04
국립대,15.03
세월호,15.02
인하,15.01
불신,15.0
수생,14.989999999999998
참석,14.98
예고,14.98
금지법,14.969999999999999
불안감,14.96
한정,14.96
년대,14.940000000000001
대중,14.92
취미,14.900000000000002
바이러스,14.9
다리,14.88
감수,14.870000000000001
배제,14.860000000000001
차등,14.85
젊은이,14.85
혐의,14.84
우유,14.84
카시트,14.84
요즈음,14.83
원격,14.82
회피,14.81
적합,14.809999999999999
생산,14.809999999999999
지망,14.760000000000002
naver,14.76
강행,14.76
바닥,14.73
지향,14.71
수상,14.700000000000001
매체,14.7
이중,14.69
협의,14.69
진술,14.680000000000001
식당,14.67
반별,14.67
작용,14.660000000000002
원망,14.650000000000002
악행,14.64
감독관,14.64
군인,14.64
특기,14.61
작업,14.559999999999999
실용,14.53
소지,14.53
고사장,14.520000000000003
이의,14.520000000000001
회화,14.52
자제,14.510000000000002
난임,14.510000000000002
대학가,14.51
월세,14.49
보편,14.479999999999999
전교조,14.459999999999997
국비,14.440000000000001
학부형,14.44
공고,14.43
교단,14.4
진료,14.4
안일,14.370000000000001
양질,14.370000000000001
그림,14.370000000000001
아동학,14.37
자동차,14.359999999999998
학자,14.330000000000002
타인,14.32
시일,14.309999999999999
이나,14.290000000000001
증원,14.290000000000001
주세,14.29
그분,14.28
한국어,14.27
미성년자,14.269999999999998
케어,14.25
유명,14.23
길거리,14.22
여기저기,14.22
최종,14.209999999999999
중지,14.200000000000001
면제,14.2
해임,14.2
증명서,14.19
수립,14.18
짜증,14.170000000000002
심판,14.17
중독,14.169999999999998
법개정,14.16
관점,14.16
보고,14.14
전원,14.13
죄책감,14.110000000000001
균형,14.1
반응,14.09
가계,14.080000000000002
편의,14.08
정산,14.08
어머님,14.059999999999999
자세,14.05
개개인,14.04
문법,14.01
개입,14.0
세무,13.990000000000002
분유,13.98
시골,13.98
린이집,13.979999999999999
수렴,13.979999999999999
언니,13.969999999999999
한국사,13.950000000000001
측면,13.95
주제,13.95
믿음,13.940000000000001
만족도,13.94
운영비,13.94
부디,13.94
양육자,13.930000000000001
재원,13.920000000000002
상대방,13.919999999999998
허리,13.91
외벌이,13.879999999999999
빈교실,13.879999999999999
입법,13.870000000000001
바우처,13.86
사명감,13.86
서열,13.85
장난감,13.840000000000002
나름,13.810000000000002
추세,13.81
내역,13.79
독일,13.750000000000002
편의점,13.75
박사,13.749999999999998
이득,13.73
교회,13.720000000000002
경영,13.72
비난,13.710000000000003
극단,13.7
혐오,13.690000000000001
무단,13.680000000000001
순수,13.680000000000001
간호사,13.670000000000002
민족,13.67
피임,13.669999999999998
전자,13.66
구축,13.66
특강,13.64
사상,13.629999999999999
자영업자,13.600000000000001
마무리,13.590000000000002
측정,13.58
사업자,13.58
교사분,13.58
도립,13.56
할아버지,13.56
과학고,13.540000000000001
과급폐지,13.54
종사,13.54
얼마전,13.53
정기,13.520000000000001
도시락,13.52
보육원,13.519999999999998
건전,13.510000000000002
와이프,13.51
훼손,13.51
지장,13.5
진단,13.5
세자녀,13.46
적발,13.450000000000001
무지,13.44
백신,13.43
썬팅,13.43
도착,13.419999999999998
시험장,13.400000000000002
작정,13.38
고령,13.379999999999999
낮잠,13.360000000000001
명문,13.35
아이키우,13.34
대계,13.33
시각,13.31
죄값,13.3
유도,13.290000000000001
해석,13.290000000000001
발휘,13.25
직종,13.249999999999998
취약,13.239999999999998
스스로,13.239999999999998
진상,13.22
추억,13.200000000000001
자비,13.2
대선,13.19
연가,13.18
go,13.170000000000002
신혼,13.16
외출,13.150000000000002
유급,13.14
출퇴근,13.13
노동부,13.13
왕따,13.129999999999999
퇴직금,13.110000000000001
사장,13.110000000000001
파면,13.1
재외,13.04
처사,13.030000000000001
학원가,13.0
실내,12.990000000000002
민주당,12.99
소음,12.979999999999999
자행,12.96
임대,12.95
특례,12.940000000000001
물리,12.94
이론,12.930000000000001
감축,12.93
퇴소,12.93
초래,12.93
지하철,12.92
원생,12.92
재고,12.91
객관식,12.91
첨부,12.88
주인,12.87
단지,12.850000000000001
협력,12.850000000000001
즉시,12.85
제제,12.84
입학금,12.830000000000002
컨설팅,12.809999999999999
파견,12.809999999999999
영어방과후,12.809999999999999
신중,12.8
제거,12.790000000000001
자극,12.78
기반,12.77
분열,12.76
군데,12.740000000000002
신랑,12.74
패딩,12.72
사비,12.700000000000001
종사자,12.700000000000001
욕심,12.7
아이아빠,12.690000000000001
이모,12.690000000000001
가량,12.69
폭염,12.68
정직,12.68
마트폰,12.679999999999998
재수사,12.669999999999998
물품,12.66
학생수,12.66
다섯,12.65
시위,12.64
공포,12.639999999999999
독도,12.629999999999999
담보,12.6
아이돌보미,12.6
영재,12.59
성관계,12.58
향후,12.570000000000002
철폐,12.56
만연,12.540000000000003
독립,12.54
조선,12.520000000000001
수차례,12.480000000000002
편성,12.480000000000002
단점,12.48
예외,12.47
리콜,12.469999999999999
친정,12.46
금요일,12.459999999999999
국제고,12.459999999999999
지각,12.450000000000001
형제,12.45
본보기,12.43
며칠,12.4
육체,12.39
핵심,12.379999999999999
가산점,12.340000000000002
전세,12.34
익명,12.33
의존,12.33
전념,12.319999999999999
각자,12.31
체육관,12.29
선물,12.280000000000003
도우미,12.280000000000001
충실,12.28
이때,12.26
충원,12.26
유용,12.25
중간고사,12.240000000000002
통계,12.24
고집,12.24
빈부,12.239999999999998
명분,12.23
일명,12.220000000000002
베트남,12.22
정비,12.22
악순환,12.219999999999999
성격,12.2
지표,12.19
가족부,12.19
천사,12.18
명단,12.17
티비,12.17
동두천,12.17
연관,12.160000000000002
학교안,12.16
돈벌이,12.16
예절,12.13
노후,12.120000000000001
주거,12.120000000000001
전용,12.110000000000001
결재,12.11
거절,12.100000000000001
퇴학,12.09
위생,12.09
중고등학생,12.09
종류,12.08
두아이,12.08
요인,12.060000000000002
일반인,12.05
부총리,12.040000000000001
장학사,12.040000000000001
승인,12.04
소용,12.03
짐승,12.03
성민이,12.03
염려,12.020000000000001
이틀,12.02
학제,12.02
학벌,12.010000000000002
오해,12.0
재직,11.99
육성,11.989999999999998
테스트,11.980000000000002
경찰관,11.97
환자,11.97
구제,11.96
전염병,11.950000000000003
이민,11.950000000000001
입금,11.940000000000001
절망,11.94
외투,11.939999999999998
독서실,11.93
협조,11.92
폐단,11.92
다둥이,11.9
도전,11.89
공인,11.88
와중,11.88
귀가,11.87
기여,11.86
소비,11.850000000000001
성년,11.850000000000001
동물,11.829999999999998
표준,11.8
잠재,11.790000000000001
뒷전,11.790000000000001
주소,11.780000000000001
유발,11.770000000000001
문대통령,11.77
솜방,11.77
초기,11.77
실효,11.76
유공자,11.75
냄새,11.75
건립,11.73
인강,11.709999999999999
강간,11.7
스쿨,11.7
정식,11.69
유치원비리,11.69
감면,11.680000000000001
장래,11.68
동기,11.68
손자,11.670000000000002
성향,11.670000000000002
책임자,11.67
덕분,11.67
유럽,11.65
공단,11.640000000000002
자발,11.620000000000001
사업장,11.620000000000001
본래,11.61
대학입시,11.600000000000001
자부심,11.600000000000001
법령,11.580000000000002
강도,11.569999999999999
비리유치원,11.560000000000002
취학,11.55
당일,11.549999999999999
재심,11.530000000000001
계층사다리,11.530000000000001
편견,11.52
고액,11.52
예습,11.52
능력시험,11.52
획기적,11.52
한쪽,11.52
공원,11.52
휴무,11.51
고학년,11.490000000000002
관련자,11.490000000000002
영어수업,11.489999999999998
신축,11.48
도구,11.479999999999999
댓가,11.47
교무,11.47
부자,11.47
해고,11.469999999999999
스마트,11.459999999999999
설립자,11.450000000000001
원활,11.440000000000001
편법,11.430000000000001
용고시,11.43
용도,11.43
답안,11.420000000000002
일괄,11.42
성희롱,11.42
수장,11.41
십만,11.399999999999999
종료,11.39
선고,11.38
생일,11.38
가게,11.379999999999999
상장,11.360000000000001
여교사,11.36
세아이,11.340000000000002
학습지,11.34
무릎,11.34
질환,11.32
연휴,11.32
유사,11.31
도둑,11.3
상품,11.3
경고,11.29
진보,11.27
일자,11.269999999999998
질서,11.260000000000002
그중,11.25
병설유치원,11.23
사생활,11.220000000000002
관행,11.22
난무,11.219999999999999
암기,11.210000000000003
폐해,11.21
정인,11.209999999999999
사이버,11.200000000000001
제작,11.19
문이,11.18
제주도,11.16
게시판,11.15
세기,11.15
실생활,11.15
녹색,11.149999999999999
친권,11.13
감안,11.129999999999999
합산,11.11
말도,11.100000000000001
하소연,11.100000000000001
수익,11.090000000000002
단기,11.07
비양육자,11.07
클럽,11.06
운운,11.06
당직,11.05
재혼,11.040000000000001
마을,11.04
지능,11.04
기한,11.02
신규,11.02
학창,11.02
완벽,11.010000000000002
조퇴,11.01
해체,11.000000000000002
유치원비,11.0
신용,11.0
교섭,10.98
사무실,10.98
소망,10.969999999999999
공통,10.96
주기,10.96
글자,10.95
종이,10.95
이것저것,10.94
잔혹,10.93
회복,10.910000000000002
청문회,10.91
고졸,10.91
성장기,10.91
에너지,10.91
비행,10.91
회장,10.9
악영향,10.870000000000001
집회,10.87
고의,10.86
분석,10.86
순서,10.86
사료,10.86
맞춤,10.84
장면,10.830000000000002
보람,10.83
복장,10.81
기제,10.81
만행,10.81
흐름,10.81
문학,10.799999999999999
컨디션,10.790000000000001
비일비재,10.790000000000001
하위,10.79
휴학,10.780000000000001
절대반대,10.78
관여,10.78
대한,10.770000000000001
서명,10.77
미흡,10.77
인원수,10.760000000000002
소개,10.76
운영자,10.73
난이,10.72
충족,10.72
실적,10.71
선별,10.700000000000001
시수,10.690000000000001
평화,10.690000000000001
교과목,10.680000000000001
박수진,10.67
환수,10.660000000000002
선출,10.66
대학원생,10.66
보험료,10.65
마디,10.64
관할,10.63
추석,10.620000000000001
엉망,10.62
조별,10.62
억압,10.62
인기,10.61
생활복,10.609999999999998
부유,10.600000000000001
구타,10.600000000000001
긴장,10.590000000000002
모색,10.59
만점,10.580000000000002
기만,10.58
감치,10.57
계열,10.56
심의,10.559999999999999
president,10.55
선도,10.540000000000001
우미,10.54
원감,10.54
맞벌이부부,10.530000000000001
선호,10.530000000000001
표기,10.53
입사,10.520000000000001
의구심,10.520000000000001
공립학교,10.520000000000001
더이상,10.5
기원,10.490000000000002
기하,10.49
사범,10.49
건축,10.49
자존감,10.49
이만저만,10.49
공동체,10.489999999999998
전문대학,10.48
연구비,10.48
우선순위,10.47
부인,10.469999999999999
초등돌봄,10.46
듯이,10.46
지연,10.450000000000001
규명,10.45
전기세,10.449999999999998
사립대학,10.440000000000001
사리,10.430000000000001
문항,10.420000000000002
국적,10.420000000000002
매일,10.42
옹호,10.41
참담,10.399999999999999
자소서,10.39
반발,10.39
이미지,10.38
세반,10.38
온상,10.379999999999999
과밀,10.36
마감,10.350000000000001
박탈감,10.350000000000001
지수,10.35
노동법,10.340000000000002
진출,10.34
과태료,10.34
행정실,10.34
죄의식,10.32
건설,10.32
강구,10.31
인대통령,10.290000000000001
작가,10.290000000000001
기력,10.29
실상,10.280000000000001
화가,10.280000000000001
외벌,10.280000000000001
기자,10.270000000000001
세부,10.27
거래,10.26
엄두,10.26
채택,10.26
부재,10.250000000000002
공존,10.25
중대,10.25
금융,10.229999999999999
기간제교사,10.22
형벌,10.22
특별법,10.22
은폐,10.209999999999999
복도,10.200000000000001
동사무소,10.200000000000001
조두,10.2
무게,10.2
봄교실,10.190000000000001
목격,10.18
파마,10.17
설정,10.16
남용,10.15
국립대학,10.15
큰애,10.149999999999999
미혼부,10.14
지위,10.14
습득,10.14
증축,10.13
고교학점,10.129999999999999
명의,10.120000000000001
세습,10.120000000000001
부장관,10.12
보안,10.100000000000001
예의,10.080000000000002
조희연,10.079999999999998
공익,10.079999999999998
간접,10.07
자가,10.07
실업자,10.040000000000001
사후,10.040000000000001
지원청,10.04
혼인,10.04
우롱,10.04
막내,10.000000000000002
노예,9.99
유시민,9.99
하우스매트,9.989999999999998
산후,9.98
사립대,9.98
동성애,9.98
아동수당,9.97
관리원,9.969999999999999
돌보미,9.96
방임,9.95
권장,9.95
연간,9.940000000000001
해자,9.94
폐기,9.93
중고등,9.93
충당,9.910000000000002
독감,9.9
중국어,9.899999999999999
저조,9.899999999999999
경비,9.890000000000002
추위,9.88
개편안,9.870000000000001
제약,9.870000000000001
공기업,9.870000000000001
확신,9.860000000000001
통령,9.86
기구,9.850000000000001
비참,9.85
개별,9.85
아이디어,9.84
인가,9.84
분양,9.830000000000002
회원,9.82
재수생,9.82
발의,9.82
이웃,9.81
생리,9.809999999999999
현대,9.790000000000003
임기,9.790000000000003
타지역,9.790000000000001
절벽,9.780000000000001
